,Shape_Leng,GlobalID,Num,STRIN,STRIN_Desc,Legacy_Nam,Section,M_Start,M_End,City_Town,County,S_Lat,S_Long,M_Lat,M_Long,E_Lat,E_Long,Leg_Length,Leg_Height,Haz_Class,Haz_Rating,Side,Type,Comment,InterimNam,milepost,z
16,0.477021150922,{B64BCC3D-7C94-484D-B3A6-2F376B712B20},37,TBD,N/A,N/A,7,256.507598877,256.977325439,Brighton,Monroe,43.09617356,-77.57161125,43.09770562,-77.57575772,43.09903776,-77.58005173,0.477021150746,29.6,N/A,N/A,South,Primary,,S_256.51_256.98,256.51129150390625,514.5450137086797
16,0.477021150922,{B64BCC3D-7C94-484D-B3A6-2F376B712B20},37,TBD,N/A,N/A,7,256.507598877,256.977325439,Brighton,Monroe,43.09617356,-77.57161125,43.09770562,-77.57575772,43.09903776,-77.58005173,0.477021150746,29.6,N/A,N/A,South,Primary,,S_256.51_256.98,256.5184631347656,516.2676986257534
16,0.477021150922,{B64BCC3D-7C94-484D-B3A6-2F376B712B20},37,TBD,N/A,N/A,7,256.507598877,256.977325439,Brighton,Monroe,43.09617356,-77.57161125,43.09770562,-77.57575772,43.09903776,-77.58005173,0.477021150746,29.6,N/A,N/A,South,Primary,,S_256.51_256.98,256.52655029296875,517.2141119715253
16,0.477021150922,{B64BCC3D-7C94-484D-B3A6-2F376B712B20},37,TBD,N/A,N/A,7,256.507598877,256.977325439,Brighton,Monroe,43.09617356,-77.57161125,43.09770562,-77.57575772,43.09903776,-77.58005173,0.477021150746,29.6,N/A,N/A,South,Primary,,S_256.51_256.98,256.5339660644531,517.7912969230118
16,0.477021150922,{B64BCC3D-7C94-484D-B3A6-2F376B712B20},37,TBD,N/A,N/A,7,256.507598877,256.977325439,Brighton,Monroe,43.09617356,-77.57161125,43.09770562,-77.57575772,43.09903776,-77.58005173,0.477021150746,29.6,N/A,N/A,South,Primary,,S_256.51_256.98,256.5487060546875,517.8591062627765
16,0.477021150922,{B64BCC3D-7C94-484D-B3A6-2F376B712B20},37,TBD,N/A,N/A,7,256.507598877,256.977325439,Brighton,Monroe,43.09617356,-77.57161125,43.09770562,-77.57575772,43.09903776,-77.58005173,0.477021150746,29.6,N/A,N/A,South,Primary,,S_256.51_256.98,256.5613708496094,517.820529477195
16,0.477021150922,{B64BCC3D-7C94-484D-B3A6-2F376B712B20},37,TBD,N/A,N/A,7,256.507598877,256.977325439,Brighton,Monroe,43.09617356,-77.57161125,43.09770562,-77.57575772,43.09903776,-77.58005173,0.477021150746,29.6,N/A,N/A,South,Primary,,S_256.51_256.98,256.5621032714844,517.7903125352423
16,0.477021150922,{B64BCC3D-7C94-484D-B3A6-2F376B712B20},37,TBD,N/A,N/A,7,256.507598877,256.977325439,Brighton,Monroe,43.09617356,-77.57161125,43.09770562,-77.57575772,43.09903776,-77.58005173,0.477021150746,29.6,N/A,N/A,South,Primary,,S_256.51_256.98,256.5814514160156,517.573384249594
16,0.477021150922,{B64BCC3D-7C94-484D-B3A6-2F376B712B20},37,TBD,N/A,N/A,7,256.507598877,256.977325439,Brighton,Monroe,43.09617356,-77.57161125,43.09770562,-77.57575772,43.09903776,-77.58005173,0.477021150746,29.6,N/A,N/A,South,Primary,,S_256.51_256.98,256.6000061035156,516.873793960125
16,0.477021150922,{B64BCC3D-7C94-484D-B3A6-2F376B712B20},37,TBD,N/A,N/A,7,256.507598877,256.977325439,Brighton,Monroe,43.09617356,-77.57161125,43.09770562,-77.57575772,43.09903776,-77.58005173,0.477021150746,29.6,N/A,N/A,South,Primary,,S_256.51_256.98,256.6174011230469,516.7207109341089
16,0.477021150922,{B64BCC3D-7C94-484D-B3A6-2F376B712B20},37,TBD,N/A,N/A,7,256.507598877,256.977325439,Brighton,Monroe,43.09617356,-77.57161125,43.09770562,-77.57575772,43.09903776,-77.58005173,0.477021150746,29.6,N/A,N/A,South,Primary,,S_256.51_256.98,256.62237548828125,516.6172272968871
16,0.477021150922,{B64BCC3D-7C94-484D-B3A6-2F376B712B20},37,TBD,N/A,N/A,7,256.507598877,256.977325439,Brighton,Monroe,43.09617356,-77.57161125,43.09770562,-77.57575772,43.09903776,-77.58005173,0.477021150746,29.6,N/A,N/A,South,Primary,,S_256.51_256.98,256.6593017578125,516.7727577304788
16,0.477021150922,{B64BCC3D-7C94-484D-B3A6-2F376B712B20},37,TBD,N/A,N/A,7,256.507598877,256.977325439,Brighton,Monroe,43.09617356,-77.57161125,43.09770562,-77.57575772,43.09903776,-77.58005173,0.477021150746,29.6,N/A,N/A,South,Primary,,S_256.51_256.98,256.70001220703125,516.3850244675218
16,0.477021150922,{B64BCC3D-7C94-484D-B3A6-2F376B712B20},37,TBD,N/A,N/A,7,256.507598877,256.977325439,Brighton,Monroe,43.09617356,-77.57161125,43.09770562,-77.57575772,43.09903776,-77.58005173,0.477021150746,29.6,N/A,N/A,South,Primary,,S_256.51_256.98,256.7041320800781,516.9870267855215
16,0.477021150922,{B64BCC3D-7C94-484D-B3A6-2F376B712B20},37,TBD,N/A,N/A,7,256.507598877,256.977325439,Brighton,Monroe,43.09617356,-77.57161125,43.09770562,-77.57575772,43.09903776,-77.58005173,0.477021150746,29.6,N/A,N/A,South,Primary,,S_256.51_256.98,256.7592468261719,516.7526299561623
16,0.477021150922,{B64BCC3D-7C94-484D-B3A6-2F376B712B20},37,TBD,N/A,N/A,7,256.507598877,256.977325439,Brighton,Monroe,43.09617356,-77.57161125,43.09770562,-77.57575772,43.09903776,-77.58005173,0.477021150746,29.6,N/A,N/A,South,Primary,,S_256.51_256.98,256.79998779296875,516.106168413065
16,0.477021150922,{B64BCC3D-7C94-484D-B3A6-2F376B712B20},37,TBD,N/A,N/A,7,256.507598877,256.977325439,Brighton,Monroe,43.09617356,-77.57161125,43.09770562,-77.57575772,43.09903776,-77.58005173,0.477021150746,29.6,N/A,N/A,South,Primary,,S_256.51_256.98,256.8591613769531,516.6151628977746
16,0.477021150922,{B64BCC3D-7C94-484D-B3A6-2F376B712B20},37,TBD,N/A,N/A,7,256.507598877,256.977325439,Brighton,Monroe,43.09617356,-77.57161125,43.09770562,-77.57575772,43.09903776,-77.58005173,0.477021150746,29.6,N/A,N/A,South,Primary,,S_256.51_256.98,256.8999938964844,516.5767791141241
16,0.477021150922,{B64BCC3D-7C94-484D-B3A6-2F376B712B20},37,TBD,N/A,N/A,7,256.507598877,256.977325439,Brighton,Monroe,43.09617356,-77.57161125,43.09770562,-77.57575772,43.09903776,-77.58005173,0.477021150746,29.6,N/A,N/A,South,Primary,,S_256.51_256.98,256.94091796875,515.0128647230496
16,0.477021150922,{B64BCC3D-7C94-484D-B3A6-2F376B712B20},37,TBD,N/A,N/A,7,256.507598877,256.977325439,Brighton,Monroe,43.09617356,-77.57161125,43.09770562,-77.57575772,43.09903776,-77.58005173,0.477021150746,29.6,N/A,N/A,South,Primary,,S_256.51_256.98,256.9773254394531,515.9191062880775
17,0.141493270443,{DF6F3DB6-0863-41C5-88A9-0D814721E8B3},36,TBD,N/A,N/A,7,256.364532471,256.501037598,Brighton,Monroe,43.09609372,-77.57025815,43.09625999,-77.57081963,43.09626966,-77.5714178,0.0638988910462,22.7,N/A,N/A,South,Primary,Include Locks?,S_256.36_256.50,256.3645324707031,513.5218257400363
17,0.141493270443,{DF6F3DB6-0863-41C5-88A9-0D814721E8B3},36,TBD,N/A,N/A,7,256.364532471,256.501037598,Brighton,Monroe,43.09609372,-77.57025815,43.09625999,-77.57081963,43.09626966,-77.5714178,0.0638988910462,22.7,N/A,N/A,South,Primary,Include Locks?,S_256.36_256.50,256.3953857421875,513.668135152575
17,0.141493270443,{DF6F3DB6-0863-41C5-88A9-0D814721E8B3},36,TBD,N/A,N/A,7,256.364532471,256.501037598,Brighton,Monroe,43.09609372,-77.57025815,43.09625999,-77.57081963,43.09626966,-77.5714178,0.0638988910462,22.7,N/A,N/A,South,Primary,Include Locks?,S_256.36_256.50,256.3999938964844,513.5566661686138
17,0.141493270443,{DF6F3DB6-0863-41C5-88A9-0D814721E8B3},36,TBD,N/A,N/A,7,256.364532471,256.501037598,Brighton,Monroe,43.09609372,-77.57025815,43.09625999,-77.57081963,43.09626966,-77.5714178,0.0638988910462,22.7,N/A,N/A,South,Primary,Include Locks?,S_256.36_256.50,256.4122314453125,513.694667891356
17,0.141493270443,{DF6F3DB6-0863-41C5-88A9-0D814721E8B3},36,TBD,N/A,N/A,7,256.364532471,256.501037598,Brighton,Monroe,43.09609372,-77.57025815,43.09625999,-77.57081963,43.09626966,-77.5714178,0.0638988910462,22.7,N/A,N/A,South,Primary,Include Locks?,S_256.36_256.50,256.4267883300781,514.1872627408229
17,0.141493270443,{DF6F3DB6-0863-41C5-88A9-0D814721E8B3},36,TBD,N/A,N/A,7,256.364532471,256.501037598,Brighton,Monroe,43.09609372,-77.57025815,43.09625999,-77.57081963,43.09626966,-77.5714178,0.0638988910462,22.7,N/A,N/A,South,Primary,Include Locks?,S_256.36_256.50,256.44195556640625,514.7886567062827
17,0.141493270443,{DF6F3DB6-0863-41C5-88A9-0D814721E8B3},36,TBD,N/A,N/A,7,256.364532471,256.501037598,Brighton,Monroe,43.09609372,-77.57025815,43.09625999,-77.57081963,43.09626966,-77.5714178,0.0638988910462,22.7,N/A,N/A,South,Primary,Include Locks?,S_256.36_256.50,256.44219970703125,514.7897078553199
17,0.141493270443,{DF6F3DB6-0863-41C5-88A9-0D814721E8B3},36,TBD,N/A,N/A,7,256.364532471,256.501037598,Brighton,Monroe,43.09609372,-77.57025815,43.09625999,-77.57081963,43.09626966,-77.5714178,0.0638988910462,22.7,N/A,N/A,South,Primary,Include Locks?,S_256.36_256.50,256.44873046875,515.0560875027365
17,0.141493270443,{DF6F3DB6-0863-41C5-88A9-0D814721E8B3},36,TBD,N/A,N/A,7,256.364532471,256.501037598,Brighton,Monroe,43.09609372,-77.57025815,43.09625999,-77.57081963,43.09626966,-77.5714178,0.0638988910462,22.7,N/A,N/A,South,Primary,Include Locks?,S_256.36_256.50,256.4763488769531,515.5432217106558
17,0.141493270443,{DF6F3DB6-0863-41C5-88A9-0D814721E8B3},36,TBD,N/A,N/A,7,256.364532471,256.501037598,Brighton,Monroe,43.09609372,-77.57025815,43.09625999,-77.57081963,43.09626966,-77.5714178,0.0638988910462,22.7,N/A,N/A,South,Primary,Include Locks?,S_256.36_256.50,256.494873046875,515.6224535438965
17,0.141493270443,{DF6F3DB6-0863-41C5-88A9-0D814721E8B3},36,TBD,N/A,N/A,7,256.364532471,256.501037598,Brighton,Monroe,43.09609372,-77.57025815,43.09625999,-77.57081963,43.09626966,-77.5714178,0.0638988910462,22.7,N/A,N/A,South,Primary,Include Locks?,S_256.36_256.50,256.5,516.5105304268633
17,0.141493270443,{DF6F3DB6-0863-41C5-88A9-0D814721E8B3},36,TBD,N/A,N/A,7,256.364532471,256.501037598,Brighton,Monroe,43.09609372,-77.57025815,43.09625999,-77.57081963,43.09626966,-77.5714178,0.0638988910462,22.7,N/A,N/A,South,Primary,Include Locks?,S_256.36_256.50,256.50103759765625,512.809068573504
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.15553283691406,461.5516101199079
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.16087341308594,462.6068560524378
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.1735382080078,462.68239685923294
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.19285583496094,463.13389638589405
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.1999969482422,463.1992530913635
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.2252197265625,464.0326896943101
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.24407958984375,463.7714987081098
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.2499542236328,463.54868118285276
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.29122924804688,462.9260012231033
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.3000030517578,462.9858319120608
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.3365936279297,463.34458696225806
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.34422302246094,463.47426979673384
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.37840270996094,463.12484076025453
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.39999389648438,464.08787028439036
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.40548706054688,463.90418151460426
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.44459533691406,463.5042151335433
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.4479522705078,463.26301463603744
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.482666015625,463.1376799708976
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.5,463.53899681624904
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.51866149902344,463.61132604425586
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.54432678222656,462.99518758243255
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.5519561767578,462.98402079699497
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.5890655517578,462.93891418373283
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.60000610351562,462.79377087181626
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.6234893798828,463.2445328032664
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.65223693847656,463.25122787019404
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.6557159423828,463.48034326448595
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.67181396484375,463.44668622798775
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.69342041015625,463.1386183132498
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.6999969482422,463.0384155055459
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.72608947753906,463.06110675424316
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.76414489746094,463.9285843523694
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.78829956054688,464.35215762123346
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.8083038330078,464.629502216378
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.8142547607422,464.4343902878329
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.8329620361328,464.73634963473404
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.85647583007812,464.0768149362035
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.8691864013672,463.5725457568905
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.89999389648438,463.74236232005876
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.89999389648438,463.5453594764781
18,0.760451650059,{8B9B7D7C-56D4-4654-BD71-FA78483C7D01},18,TBD,N/A,N/A,7,251.155532837,251.899993896,Perinton,Monroe,43.06414083,-77.48566641,43.06938281,-77.49037865,43.07468824,-77.4949294,0.873749123707,70.4,N/A,N/A,South,Primary,,S_251.16_251.90,251.89999389648438,463.43395019979175
19,0.114674278726,{2E15EDF6-C067-4B73-9B14-BC4E7B0C7D80},10,TBD,N/A,N/A,7,248.968261719,249.074935913,Perinton,Monroe,43.08154314,-77.4591202,43.08040466,-77.45936175,43.0794894,-77.460086,0.155629919043,6.9,N/A,N/A,South,Primary,,S_248.97_249.07,248.96826171875,465.60164627763686
19,0.114674278726,{2E15EDF6-C067-4B73-9B14-BC4E7B0C7D80},10,TBD,N/A,N/A,7,248.968261719,249.074935913,Perinton,Monroe,43.08154314,-77.4591202,43.08040466,-77.45936175,43.0794894,-77.460086,0.155629919043,6.9,N/A,N/A,South,Primary,,S_248.97_249.07,248.9703826904297,465.4070766792671
19,0.114674278726,{2E15EDF6-C067-4B73-9B14-BC4E7B0C7D80},10,TBD,N/A,N/A,7,248.968261719,249.074935913,Perinton,Monroe,43.08154314,-77.4591202,43.08040466,-77.45936175,43.0794894,-77.460086,0.155629919043,6.9,N/A,N/A,South,Primary,,S_248.97_249.07,248.97726440429688,464.890284537825
19,0.114674278726,{2E15EDF6-C067-4B73-9B14-BC4E7B0C7D80},10,TBD,N/A,N/A,7,248.968261719,249.074935913,Perinton,Monroe,43.08154314,-77.4591202,43.08040466,-77.45936175,43.0794894,-77.460086,0.155629919043,6.9,N/A,N/A,South,Primary,,S_248.97_249.07,248.9870147705078,462.97416258564357
19,0.114674278726,{2E15EDF6-C067-4B73-9B14-BC4E7B0C7D80},10,TBD,N/A,N/A,7,248.968261719,249.074935913,Perinton,Monroe,43.08154314,-77.4591202,43.08040466,-77.45936175,43.0794894,-77.460086,0.155629919043,6.9,N/A,N/A,South,Primary,,S_248.97_249.07,248.99549865722656,463.07625124945366
19,0.114674278726,{2E15EDF6-C067-4B73-9B14-BC4E7B0C7D80},10,TBD,N/A,N/A,7,248.968261719,249.074935913,Perinton,Monroe,43.08154314,-77.4591202,43.08040466,-77.45936175,43.0794894,-77.460086,0.155629919043,6.9,N/A,N/A,South,Primary,,S_248.97_249.07,249.0,463.30532513382815
19,0.114674278726,{2E15EDF6-C067-4B73-9B14-BC4E7B0C7D80},10,TBD,N/A,N/A,7,248.968261719,249.074935913,Perinton,Monroe,43.08154314,-77.4591202,43.08040466,-77.45936175,43.0794894,-77.460086,0.155629919043,6.9,N/A,N/A,South,Primary,,S_248.97_249.07,249.0043182373047,463.91308693349686
19,0.114674278726,{2E15EDF6-C067-4B73-9B14-BC4E7B0C7D80},10,TBD,N/A,N/A,7,248.968261719,249.074935913,Perinton,Monroe,43.08154314,-77.4591202,43.08040466,-77.45936175,43.0794894,-77.460086,0.155629919043,6.9,N/A,N/A,South,Primary,,S_248.97_249.07,249.01699829101562,463.0942233757804
19,0.114674278726,{2E15EDF6-C067-4B73-9B14-BC4E7B0C7D80},10,TBD,N/A,N/A,7,248.968261719,249.074935913,Perinton,Monroe,43.08154314,-77.4591202,43.08040466,-77.45936175,43.0794894,-77.460086,0.155629919043,6.9,N/A,N/A,South,Primary,,S_248.97_249.07,249.03494262695312,464.0118375161322
