InterimNam,Side,milepost,z,,,,,
N_250.96_251.52,North,251.2244697015936,464.2099914550781,,,,,
S_251.16_251.90,South,251.22489204637932,463.5,,,,,
N_250.96_251.52,North,251.22606061530837,464.1499938964844,,,,,
S_251.16_251.90,South,251.22645265059037,463.3299865722656,,,,,
N_250.96_251.52,North,251.2267992331765,464.17999267578125,,,,,
N_250.96_251.52,North,251.22755680893408,464.2600098,,,,,
S_251.16_251.90,South,251.22801325480143,463.5899963378906,,,,,
N_250.96_251.52,North,251.22829544992157,464.1600036621094,,,,,
S_251.16_251.90,South,251.2287954526959,463.5299987792969,,,,,
S_251.16_251.90,South,251.22957575480143,464,,,,,
S_251.16_251.90,South,251.23011552868468,463.7300109863281,,,,,
N_250.96_251.52,North,251.23075757113372,464.2699890136719,,,,,
S_251.16_251.90,South,251.23107575734457,463.5299987792969,,,,,
N_250.96_251.52,North,251.2312310559822,464.3399963378906,,,,,
S_251.16_251.90,South,251.23180871096525,463.8800048828125,,,,,
N_250.96_251.52,North,251.23198863173977,464.2600098,,,,,
S_251.16_251.90,South,251.23254356037486,464.05999755859375,,,,,
S_251.16_251.90,South,251.23327840978448,464.07000732421875,,,,,
S_251.16_251.90,South,251.23401136340516,463.8699951171875,,,,,
N_250.96_251.52,North,251.2342045547023,464.3900146484375,,,,,
N_250.96_251.52,North,251.23494317257044,464.32000732421875,,,,,
S_251.16_251.90,South,251.2354810622244,463.79998779296875,,,,,
N_250.96_251.52,North,251.23715909553297,464.3599853515625,,,,,
S_251.16_251.90,South,251.2373844690034,464.1000061035156,,,,,
N_250.96_251.52,North,251.2378977365205,464.30999755859375,,,,,
N_250.96_251.52,North,251.2382196969697,464.3500061035156,,,,,
S_251.16_251.90,South,251.23841666828503,464.42999267578125,,,,,
N_250.96_251.52,North,251.23865531227807,464.44000244140625,,,,,
S_251.16_251.90,South,251.23988447131532,464.2300109863281,,,,,
N_250.96_251.52,North,251.2401325711337,464.4899902,,,,,
S_251.16_251.90,South,251.24061932072496,464.2200012207031,,,,,
N_250.96_251.52,North,251.24090908166136,464.3999938964844,,,,,
S_251.16_251.90,South,251.24208712375525,464.44000244140625,,,,,
N_250.96_251.52,North,251.24236742886632,464.5,,,,,
N_250.96_251.52,North,251.24240529840642,464.4899902,,,,,
N_250.96_251.52,North,251.2428409137148,464.44000244140625,,,,,
N_250.96_251.52,North,251.24308711196437,464.4100036621094,,,,,
S_251.16_251.90,South,251.24370075803813,464.0799865722656,,,,,
S_251.16_251.90,South,251.2451590936834,464.05999755859375,,,,,
N_250.96_251.52,North,251.24543560143672,464.32000732421875,,,,,
S_251.16_251.90,South,251.24575757344564,464.19000244140625,,,,,
N_250.96_251.52,North,251.24604167591443,464.3500061035156,,,,,
N_250.96_251.52,North,251.24659089984317,464.4899902,,,,,
N_250.96_251.52,North,251.24672348947237,464.5100098,,,,,
N_250.96_251.52,North,251.24678029378256,464.5100098,,,,,
N_250.96_251.52,North,251.24700758038145,464.4899902,,,,,
S_251.16_251.90,South,251.24710416736025,464.0400085449219,,,,,
N_250.96_251.52,North,251.24719697432084,464.4599914550781,,,,,
S_251.16_251.90,South,251.24796022588555,464.07000732421875,,,,,
N_250.96_251.52,North,251.24799241961856,464.5,,,,,
N_250.96_251.52,North,251.2489962167451,464.3900146484375,,,,,
S_251.16_251.90,South,251.2497386377508,463.94000244140625,,,,,
N_250.96_251.52,North,251.25047347560073,464.44000244140625,,,,,
N_250.96_251.52,North,251.2508143939394,464.42999267578125,,,,,
S_251.16_251.90,South,251.25147727272727,463.69000244140625,,,,,
N_250.96_251.52,North,251.25195075757577,464.29998779296875,,,,,
N_250.96_251.52,North,251.25342803955078,464.3399963378906,,,,,
S_251.16_251.90,South,251.2538333337957,463.55999755859375,,,,,
N_250.96_251.52,North,251.25490529840644,464.05999755859375,,,,,
S_251.16_251.90,South,251.25585227388325,464.0100098,,,,,
N_250.96_251.52,North,251.25592803030304,464.1600036621094,,,,,
N_250.96_251.52,North,251.25632575295188,464.1000061035156,,,,,
N_250.96_251.52,North,251.25638258038146,464.1000061035156,,,,,
N_250.96_251.52,North,251.2564015151515,464.0899963378906,,,,,
N_250.96_251.52,North,251.25712122136898,464.1199951171875,,,,,
S_251.16_251.90,South,251.25750378926594,463.92999267578125,,,,,
S_251.16_251.90,South,251.25823863867558,464,,,,,
N_250.96_251.52,North,251.2585984802246,464.0299987792969,,,,,
S_251.16_251.90,South,251.25877273097183,463.8599853515625,,,,,
N_250.96_251.52,North,251.25931818644207,464.1300048828125,,,,,
S_251.16_251.90,South,251.25990719881923,463.9100036621094,,,,,
N_250.96_251.52,North,251.26066287878788,464.0400085449219,,,,,
S_251.16_251.90,South,251.2607386409875,463.8500061035156,,,,,
S_251.16_251.90,South,251.2618522782759,463.9100036621094,,,,,
S_251.16_251.90,South,251.26257386872263,463.75,,,,,
N_250.96_251.52,North,251.26348485310874,463.9800109863281,,,,,
S_251.16_251.90,South,251.26401893384528,463.6600036621094,,,,,
S_251.16_251.90,South,251.26546401052764,463.69000244140625,,,,,
S_251.16_251.90,South,251.26690719142104,463.5,,,,,
N_250.96_251.52,North,251.26820076682353,464.05999755859375,,,,,
S_251.16_251.90,South,251.26913825757575,463.30999755859375,,,,,
N_250.96_251.52,North,251.26967802567916,464.1199951171875,,,,,
N_250.96_251.52,North,251.27041666666668,464,,,,,
S_251.16_251.90,South,251.2706780312278,463.4100036621094,,,,,
N_250.96_251.52,North,251.2711553076542,464.1199951171875,,,,,
N_250.96_251.52,North,251.27181818644206,464.0400085449219,,,,,
N_250.96_251.52,North,251.2718939486417,464.0299987792969,,,,,
S_251.16_251.90,South,251.2719640119148,463.5799865722656,,,,,
N_250.96_251.52,North,251.2728787878788,464.0899963378906,,,,,
S_251.16_251.90,South,251.27340908859716,463.20001220703125,,,,,
N_250.96_251.52,North,251.27410984848487,463.9700012207031,,,,,
N_250.96_251.52,North,251.27431817719432,464,,,,,
N_250.96_251.52,North,251.27490529378255,464.1499938964844,,,,,
S_251.16_251.90,South,251.2749943149451,463.04998779296875,,,,,
N_250.96_251.52,North,251.2761931818182,464.2399902,,,,,
N_250.96_251.52,North,251.27714015151517,464.1700134277344,,,,,
N_250.96_251.52,North,251.27816288341177,464.2200012207031,,,,,
N_250.96_251.52,North,251.28045454545455,464.1600036621094,,,,,
N_250.96_251.52,North,251.28140151515152,464.29998779296875,,,,,
N_250.96_251.52,North,251.2828030349269,464.3299865722656,,,,,
N_250.96_251.52,North,251.28647728197504,464.3699951171875,,,,,
N_250.96_251.52,North,251.28666667591443,464.3699951171875,,,,,
N_250.96_251.52,North,251.2876515151515,464.2600098,,,,,
N_250.96_251.52,North,251.28846591833866,464.3599853515625,,,,,
S_251.16_251.90,South,251.29002651099003,463.04998779296875,,,,,
N_250.96_251.52,North,251.29056818644207,464.2099914550781,,,,,
N_250.96_251.52,North,251.29123106522994,464.2300109863281,,,,,
N_250.96_251.52,North,251.29130682742957,464.2300109863281,,,,,
N_250.96_251.52,North,251.2913446969697,464.2300109863281,,,,,
N_250.96_251.52,North,251.29225379712653,464.3299865722656,,,,,
N_250.96_251.52,North,251.29244319106593,464.3299865722656,,,,,
S_251.16_251.90,South,251.2926060555198,463.05999755859375,,,,,
N_250.96_251.52,North,251.2932007668235,464.2200012207031,,,,,
S_251.16_251.90,South,251.29485605644456,463.30999755859375,,,,,
N_250.96_251.52,North,251.29524620749734,464.32000732421875,,,,,
N_250.96_251.52,North,251.29594697894473,464.25,,,,,
S_251.16_251.90,South,251.29626893939394,463.0799865722656,,,,,
S_251.16_251.90,South,251.29785606153084,463.1199951171875,,,,,
N_250.96_251.52,North,251.29840910015685,464.2099914550781,,,,,
S_251.16_251.90,South,251.29860606569233,463.05999755859375,,,,,
N_250.96_251.52,North,251.29990529378256,464.2200012207031,,,,,
N_250.96_251.52,North,251.30145833795723,464.30999755859375,,,,,
N_250.96_251.52,North,251.3017045362068,464.2399902,,,,,
N_250.96_251.52,North,251.30210228197504,464.1300048828125,,,,,
N_250.96_251.52,North,251.30223484848486,464.1099853515625,,,,,
S_251.16_251.90,South,251.30278409553296,463.05999755859375,,,,,
N_250.96_251.52,North,251.30378786954014,464.2399902,,,,,
S_251.16_251.90,South,251.30385606014366,463.1300048828125,,,,,
N_250.96_251.52,North,251.30454544529772,464.19000244140625,,,,,
N_250.96_251.52,North,251.3050189301462,464.17999267578125,,,,,
N_250.96_251.52,North,251.30571970159357,464.1700134277344,,,,,
S_251.16_251.90,South,251.3063522708777,463.05999755859375,,,,,
N_250.96_251.52,North,251.30691286954013,464.0299987792969,,,,,
N_250.96_251.52,North,251.3080492331765,463.9700012207031,,,,,
N_250.96_251.52,North,251.30909089984317,464.0100098,,,,,
N_250.96_251.52,North,251.3101893939394,463.9100036621094,,,,,
N_250.96_251.52,North,251.3111174288663,464.0199890136719,,,,,
S_251.16_251.90,South,251.31135605551978,463.05999755859375,,,,,
S_251.16_251.90,South,251.31212689024028,463.30999755859375,,,,,
N_250.96_251.52,North,251.31249999075226,463.92999267578125,,,,,
S_251.16_251.90,South,251.31360795223353,463.1099853515625,,,,,
S_251.16_251.90,South,251.31479545593263,463.17999267578125,,,,,
S_251.16_251.90,South,251.31660795731977,463.07000732421875,,,,,
S_251.16_251.90,South,251.31810795408308,463.1700134277344,,,,,
S_251.16_251.90,South,251.31883711612585,463.1000061035156,,,,,
N_250.96_251.52,North,251.31952652439927,463.8999938964844,,,,,
S_251.16_251.90,South,251.31960795084635,463.2799987792969,,,,,
S_251.16_251.90,South,251.32075757344563,463.07000732421875,,,,,
N_250.96_251.52,North,251.32267045916933,463.75,,,,,
N_250.96_251.52,North,251.32446970159359,463.8399963378906,,,,,
N_250.96_251.52,North,251.3253030395508,463.69000244140625,,,,,
N_250.96_251.52,North,251.32579545916934,463.6700134277344,,,,,
S_251.16_251.90,South,251.32700000184954,463.07000732421875,,,,,
S_251.16_251.90,South,251.32814015706379,463.32000732421875,,,,,
S_251.16_251.90,South,251.32935795870694,463.07000732421875,,,,,
S_251.16_251.90,South,251.33132007714474,463.07000732421875,,,,,
N_250.96_251.52,North,251.33202652439928,463.55999755859375,,,,,
S_251.16_251.90,South,251.3323579522335,463.19000244140625,,,,,
S_251.16_251.90,South,251.3327613622492,463.07000732421875,,,,,
S_251.16_251.90,South,251.33516287601356,463.1099853515625,,,,,
S_251.16_251.90,South,251.33564204822886,463.2300109863281,,,,,
N_250.96_251.52,North,251.3370454637932,463.6099853515625,,,,,
S_251.16_251.90,South,251.33708333333334,463.2200012207031,,,,,
S_251.16_251.90,South,251.33835795084636,463.6000061035156,,,,,
S_251.16_251.90,South,251.33900379065312,463.2099914550781,,,,,
S_251.16_251.90,South,251.34060795177112,463.0799865722656,,,,,
S_251.16_251.90,South,251.3421079600941,463.0799865722656,,,,,
S_251.16_251.90,South,251.3428200715961,463.30999755859375,,,,,
S_251.16_251.90,South,251.34428599039714,463.20001220703125,,,,,
S_251.16_251.90,South,251.34524620749733,463.2600098,,,,,
N_250.96_251.52,North,251.34528410015685,463.8299865722656,,,,,
S_251.16_251.90,South,251.34572537971266,463.1000061035156,,,,,
N_250.96_251.52,North,251.3465719650731,463.7300109863281,,,,,
S_251.16_251.90,South,251.3468238622492,463.25,,,,,
N_250.96_251.52,North,251.34734847560074,463.7699890136719,,,,,
S_251.16_251.90,South,251.34810795870695,463.2200012207031,,,,,
S_251.16_251.90,South,251.3490871221369,463.3500061035156,,,,,
N_250.96_251.52,North,251.34920454545454,463.7200012207031,,,,,
S_251.16_251.90,South,251.34960795547022,463.67999267578125,,,,,
S_251.16_251.90,South,251.35110984802245,463.7099914550781,,,,,
N_250.96_251.52,North,251.3519886271159,463.80999755859375,,,,,
S_251.16_251.90,South,251.35244886456113,463.4100036621094,,,,,
N_250.96_251.52,North,251.35289772727273,463.7099914550781,,,,,
N_250.96_251.52,North,251.35337121212123,463.7099914550781,,,,,
S_251.16_251.90,South,251.35410985310872,463.94000244140625,,,,,
S_251.16_251.90,South,251.3548598457105,463.5,,,,,
S_251.16_251.90,South,251.35580871119643,463.4599914550781,,,,,
S_251.16_251.90,South,251.35635985403349,463.5899963378906,,,,,
S_251.16_251.90,South,251.3571098466353,463.3800048828125,,,,,
N_250.96_251.52,North,251.35791666666668,463.7399902,,,,,
S_251.16_251.90,South,251.35821023652048,463.3500061035156,,,,,
S_251.16_251.90,South,251.36010984016187,463.79998779296875,,,,,
S_251.16_251.90,South,251.36061173872514,463.5400085449219,,,,,
N_250.96_251.52,North,251.36071970621745,463.8800048828125,,,,,
N_250.96_251.52,North,251.36160984848485,463.8299865722656,,,,,
S_251.16_251.90,South,251.36234280210553,463.6199951171875,,,,,
S_251.16_251.90,South,251.36302461566348,463.5400085449219,,,,,
N_250.96_251.52,North,251.36513259425308,463.9200134277344,,,,,
N_250.96_251.52,North,251.36602273652048,463.8399963378906,,,,,
S_251.16_251.90,South,251.36605302290482,463.55999755859375,,,,,
N_250.96_251.52,North,251.36679922392875,464.05999755859375,,,,,
S_251.16_251.90,South,251.36753788803563,463.95001220703125,,,,,
N_250.96_251.52,North,251.36763258500534,463.8399963378906,,,,,
N_250.96_251.52,North,251.36772728197502,463.8399963378906,,,,,
N_250.96_251.52,North,251.3677841094046,463.8399963378906,,,,,
S_251.16_251.90,South,251.36833712491122,463.8800048828125,,,,,
N_250.96_251.52,North,251.36863638213188,463.8999938964844,,,,,
N_250.96_251.52,North,251.3695643939394,463.7799987792969,,,,,
S_251.16_251.90,South,251.37050567626952,464.0899963378906,,,,,
S_251.16_251.90,South,251.37123483831232,463.82000732421875,,,,,
S_251.16_251.90,South,251.3719886456114,463.92999267578125,,,,,
S_251.16_251.90,South,251.37273105505741,463.82000732421875,,,,,
S_251.16_251.90,South,251.37347348762282,463.8800048828125,,,,,
N_250.96_251.52,North,251.37388258500533,463.79998779296875,,,,,
S_251.16_251.90,South,251.37413067904384,463.7600098,,,,,
N_250.96_251.52,North,251.37458333333333,463.7600098,,,,,
N_250.96_251.52,North,251.37467803030304,463.75,,,,,
S_251.16_251.90,South,251.37570076219964,463.8399963378906,,,,,
S_251.16_251.90,South,251.3764412989761,463.7200012207031,,,,,
S_251.16_251.90,South,251.3779261409875,463.8599853515625,,,,,
S_251.16_251.90,South,251.37866855043353,464.19000244140625,,,,,
N_250.96_251.52,North,251.37977270877724,463.8299865722656,,,,,
S_251.16_251.90,South,251.37992612896542,463.8399963378906,,,,,
N_250.96_251.52,North,251.3810416851622,463.7799987792969,,,,,
N_250.96_251.52,North,251.3812689486417,463.79998779296875,,,,,
S_251.16_251.90,South,251.38137499722566,463.9599914550781,,,,,
N_250.96_251.52,North,251.38219696044922,463.8500061035156,,,,,
S_251.16_251.90,South,251.3822708268599,464.1499938964844,,,,,
N_250.96_251.52,North,251.38274623061673,463.9700012207031,,,,,
S_251.16_251.90,South,251.38312120379823,463.8299865722656,,,,,
N_250.96_251.52,North,251.3831439301462,463.8900146484375,,,,,
N_250.96_251.52,North,251.3836174149947,463.8500061035156,,,,,
S_251.16_251.90,South,251.38365341186523,463.8800048828125,,,,,
S_251.16_251.90,South,251.38427273374614,463.55999755859375,,,,,
N_250.96_251.52,North,251.38501895788946,463.9100036621094,,,,,
N_250.96_251.52,North,251.38503786954013,463.8999938964844,,,,,
N_250.96_251.52,North,251.38549244273793,463.7300109863281,,,,,
S_251.16_251.90,South,251.38572160200638,463.4800109863281,,,,,
N_250.96_251.52,North,251.38596592758643,463.6300048828125,,,,,
S_251.16_251.90,South,251.3860890151515,463.6000061035156,,,,,
N_250.96_251.52,North,251.3864394124349,463.7099914550781,,,,,
S_251.16_251.90,South,251.38668750647344,463.45001220703125,,,,,
S_251.16_251.90,South,251.38765341094046,463.6300048828125,,,,,
S_251.16_251.90,South,251.38813447894472,463.5400085449219,,,,,
S_251.16_251.90,South,251.38918370564778,463.75,,,,,
N_250.96_251.52,North,251.38926136363636,463.69000244140625,,,,,
N_250.96_251.52,North,251.38964015151515,463.7900085449219,,,,,
N_250.96_251.52,North,251.38971589059543,463.7900085449219,,,,,
S_251.16_251.90,South,251.39054166851622,463.4700012207031,,,,,
N_250.96_251.52,North,251.39058712121212,463.67999267578125,,,,,
N_250.96_251.52,North,251.3906628602924,463.6700134277344,,,,,
N_250.96_251.52,North,251.39077651515152,463.69000244140625,,,,,
N_250.96_251.52,North,251.39113634514086,463.7200012207031,,,,,
S_251.16_251.90,South,251.39194885253906,463.5,,,,,
S_251.16_251.90,South,251.39248106060606,463.2200012207031,,,,,
S_251.16_251.90,South,251.3933314375444,463.4599914550781,,,,,
N_250.96_251.52,North,251.3937689486417,463.6700134277344,,,,,
N_250.96_251.52,North,251.39422347560074,463.5799865722656,,,,,
S_251.16_251.90,South,251.39489583333332,463.3500061035156,,,,,
S_251.16_251.90,South,251.39586173780037,463.3800048828125,,,,,
S_251.16_251.90,South,251.39634470159356,463.2399902,,,,,
N_250.96_251.52,North,251.39695077607126,463.55999755859375,,,,,
S_251.16_251.90,South,251.3973106060606,463.3299865722656,,,,,
N_250.96_251.52,North,251.39852270877722,463.67999267578125,,,,,
N_250.96_251.52,North,251.3986553215258,463.67999267578125,,,,,
S_251.16_251.90,South,251.3987045426802,463.1300048828125,,,,,
N_250.96_251.52,North,251.3991288063743,463.6400146484375,,,,,
S_251.16_251.90,South,251.39924241499466,463.2699890136719,,,,,
S_251.16_251.90,South,251.4006912832549,463.2300109863281,,,,,
S_251.16_251.90,South,251.40165718772195,463.3399963378906,,,,,
N_250.96_251.52,North,251.40246211196438,463.8299865722656,,,,,
N_250.96_251.52,North,251.40310607910158,463.79998779296875,,,,,
S_251.16_251.90,South,251.40315719604493,463.82000732421875,,,,,
N_250.96_251.52,North,251.4034280395508,463.7799987792969,,,,,
S_251.16_251.90,South,251.40389014966559,463.8299865722656,,,,,
N_250.96_251.52,North,251.40539771802497,463.8699951171875,,,,,
S_251.16_251.90,South,251.40553786769058,464.0899963378906,,,,,
S_251.16_251.90,South,251.40608521894976,464.3599853515625,,,,,
N_250.96_251.52,North,251.40691286954012,463.8599853515625,,,,,
S_251.16_251.90,South,251.4075473577326,464,,,,,
N_250.96_251.52,North,251.4086552845348,463.95001220703125,,,,,
S_251.16_251.90,South,251.4088257668235,464.42999267578125,,,,,
S_251.16_251.90,South,251.40992423780037,464.1099853515625,,,,,
S_251.16_251.90,South,251.4104734848485,464.1600036621094,,,,,
S_251.16_251.90,South,251.4117443107836,464.05999755859375,,,,,
S_251.16_251.90,South,251.41235984108664,463.54998779296875,,,,,
S_251.16_251.90,South,251.41284659645774,463.54998779296875,,,,,
N_250.96_251.52,North,251.4130303030303,463.9700012207031,,,,,
S_251.16_251.90,South,251.41339961196437,464.1700134277344,,,,,
N_250.96_251.52,North,251.4134090909091,464.0299987792969,,,,,
N_250.96_251.52,North,251.41342804879855,464.0299987792969,,,,,
N_250.96_251.52,North,251.41380683667734,464.0799865722656,,,,,
S_251.16_251.90,South,251.4147954443729,463.8900146484375,,,,,
N_250.96_251.52,North,251.4153219881925,464.0899963378906,,,,,
N_250.96_251.52,North,251.41534089984316,464.0899963378906,,,,,
S_251.16_251.90,South,251.41559280857896,464.0400085449219,,,,,
N_250.96_251.52,North,251.41609847560073,464.17999267578125,,,,,
S_251.16_251.90,South,251.4163238664107,463.9899902,,,,,
N_250.96_251.52,North,251.41659091833867,464.1600036621094,,,,,
N_250.96_251.52,North,251.41676135438863,464.1499938964844,,,,,
N_250.96_251.52,North,251.4168560513583,464.1400146484375,,,,,
S_251.16_251.90,South,251.41705682003138,464.19000244140625,,,,,
N_250.96_251.52,North,251.4172348392371,464.20001220703125,,,,,
N_250.96_251.52,North,251.4177083240856,464.2600098,,,,,
S_251.16_251.90,South,251.4177878778631,463.9700012207031,,,,,
N_250.96_251.52,North,251.41784089059541,464.2699890136719,,,,,
N_250.96_251.52,North,251.41818180893407,464.2399902,,,,,
N_250.96_251.52,North,251.4183901607629,464.25,,,,,
S_251.16_251.90,South,251.41851893569483,464.20001220703125,,,,,
N_250.96_251.52,North,251.41863638213187,464.2099914550781,,,,,
N_250.96_251.52,North,251.41865529378256,464.2099914550781,,,,,
N_250.96_251.52,North,251.41912877863103,464.1600036621094,,,,,
N_250.96_251.52,North,251.41916664817117,464.1600036621094,,,,,
S_251.16_251.90,South,251.41966667406487,464.1199951171875,,,,,
N_250.96_251.52,North,251.41994318181818,464.25,,,,,
S_251.16_251.90,South,251.42071213230943,464.2799987792969,,,,,
N_250.96_251.52,North,251.42147729122277,464.17999267578125,,,,,
S_251.16_251.90,South,251.42161552198004,464.0799865722656,,,,,
N_250.96_251.52,North,251.42242426091974,464.1700134277344,,,,,
N_250.96_251.52,North,251.4233712306167,464.0799865722656,,,,,
S_251.16_251.90,South,251.4236382594253,464.1600036621094,,,,,
S_251.16_251.90,South,251.42436931725703,464,,,,,
S_251.16_251.90,South,251.42583332870944,463.95001220703125,,,,,
S_251.16_251.90,South,251.4265643865412,464.0299987792969,,,,,
N_250.96_251.52,North,251.42666666666668,464.05999755859375,,,,,
S_251.16_251.90,South,251.42729544437293,463.75,,,,,
S_251.16_251.90,South,251.42843749537613,463.8599853515625,,,,,
N_250.96_251.52,North,251.4290340909091,464.1300048828125,,,,,
S_251.16_251.90,South,251.43022159460818,463.70001220703125,,,,,
N_250.96_251.52,North,251.43138255726208,464.1000061035156,,,,,
S_251.16_251.90,South,251.43168371027167,463.95001220703125,,,,,
S_251.16_251.90,South,251.4324147681034,463.92999267578125,,,,,
S_251.16_251.90,South,251.43314582593513,463.7300109863281,,,,,
N_250.96_251.52,North,251.43373106985382,464.20001220703125,,,,,
S_251.16_251.90,South,251.43387688376686,463.80999755859375,,,,,
S_251.16_251.90,South,251.43460983738754,463.7399902,,,,,
N_250.96_251.52,North,251.43609849409626,464.19000244140625,,,,,
S_251.16_251.90,South,251.43623106060605,463.7900085449219,,,,,
N_250.96_251.52,North,251.43647728197504,464.19000244140625,,,,,
N_250.96_251.52,North,251.43657197894473,464.20001220703125,,,,,
N_250.96_251.52,North,251.43672350334398,464.2300109863281,,,,,
S_251.16_251.90,South,251.43680303400214,463.94000244140625,,,,,
N_250.96_251.52,North,251.4372537693833,464.2799987792969,,,,,
S_251.16_251.90,South,251.43753409183387,463.92999267578125,,,,,
S_251.16_251.90,South,251.4382651496656,463.55999755859375,,,,,
N_250.96_251.52,North,251.43882574832801,464.25,,,,,
S_251.16_251.90,South,251.43946969234582,463.8800048828125,,,,,
S_251.16_251.90,South,251.4411912767815,463.6400146484375,,,,,
S_251.16_251.90,South,251.44265531135326,463.5299987792969,,,,,
N_250.96_251.52,North,251.44276515151515,464.3599853515625,,,,,
S_251.16_251.90,South,251.4438465835109,463.67999267578125,,,,,
N_250.96_251.52,North,251.44410986698037,464.29998779296875,,,,,
N_250.96_251.52,North,251.44433713045987,464.29998779296875,,,,,
S_251.16_251.90,South,251.44484848484848,463.5899963378906,,,,,
N_250.96_251.52,North,251.4449431818182,464.3500061035156,,,,,
N_250.96_251.52,North,251.44505683667734,464.3599853515625,,,,,
S_251.16_251.90,South,251.4453068265048,463.7900085449219,,,,,
S_251.16_251.90,South,251.44631060051196,463.9700012207031,,,,,
N_250.96_251.52,North,251.4467045547023,464.3399963378906,,,,,
N_250.96_251.52,North,251.4474053030303,464.45001220703125,,,,,
S_251.16_251.90,South,251.44777461196438,463.3599853515625,,,,,
S_251.16_251.90,South,251.4485056929155,463.45001220703125,,,,,
N_250.96_251.52,North,251.4496401607629,464.3699951171875,,,,,
S_251.16_251.90,South,251.44987311160926,463.42999267578125,,,,,
S_251.16_251.90,South,251.45133522727272,463.2600098,,,,,
N_250.96_251.52,North,251.45219697894473,464.3999938964844,,,,,
N_250.96_251.52,North,251.45435605135833,464.5100098,,,,,
N_250.96_251.52,North,251.45448861786815,464.5100098,,,,,
N_250.96_251.52,North,251.4555302845348,464.42999267578125,,,,,
S_251.16_251.90,South,251.45613635901248,463.1700134277344,,,,,
N_250.96_251.52,North,251.45670456395007,464.5299987792969,,,,,
N_250.96_251.52,North,251.45731061530836,464.6199951171875,,,,,
S_251.16_251.90,South,251.45744318181818,463.3399963378906,,,,,
N_250.96_251.52,North,251.45778410015686,464.69000244140625,,,,,
S_251.16_251.90,South,251.45805302475438,463.29998779296875,,,,,
N_250.96_251.52,North,251.45873106985383,464.5199890136719,,,,,
S_251.16_251.90,South,251.4597026616877,463.5299987792969,,,,,
N_250.96_251.52,North,251.46060605135833,464.57000732421875,,,,,
N_250.96_251.52,North,251.46083331483783,464.57000732421875,,,,,
S_251.16_251.90,South,251.4609280349269,463.57000732421875,,,,,
N_250.96_251.52,North,251.4610795362068,464.5400085449219,,,,,
N_250.96_251.52,North,251.46145832408558,464.5,,,,,
N_250.96_251.52,North,251.4615530210553,464.5,,,,,
N_250.96_251.52,North,251.46160984848487,464.4899902,,,,,
N_250.96_251.52,North,251.46297347560073,464.57000732421875,,,,,
N_250.96_251.52,North,251.46318182742957,464.57000732421875,,,,,
S_251.16_251.90,South,251.4638011261911,463.3399963378906,,,,,
N_250.96_251.52,North,251.46384470621746,464.5,,,,,
N_250.96_251.52,North,251.4639204452977,464.4899902,,,,,
N_250.96_251.52,North,251.4647538063743,464.55999755859375,,,,,
N_250.96_251.52,North,251.46486741499467,464.5400085449219,,,,,
S_251.16_251.90,South,251.4649772782759,463.3800048828125,,,,,
N_250.96_251.52,North,251.46501893939396,464.5299987792969,,,,,
N_250.96_251.52,North,251.46534089984317,464.5,,,,,
N_250.96_251.52,North,251.46581438469164,464.4700012207031,,,,,
S_251.16_251.90,South,251.4661969641483,463.1499938964844,,,,,
N_250.96_251.52,North,251.46626895788944,464.54998779296875,,,,,
S_251.16_251.90,South,251.46715530857895,463.29998779296875,,,,,
N_250.96_251.52,North,251.4678788063743,464.45001220703125,,,,,
N_250.96_251.52,North,251.46816289728338,464.45001220703125,,,,,
N_250.96_251.52,North,251.46863638213188,464.5199890136719,,,,,
N_250.96_251.52,North,251.47005683667732,464.45001220703125,,,,,
N_250.96_251.52,North,251.47022727272727,464.44000244140625,,,,,
N_250.96_251.52,North,251.4705303215258,464.3999938964844,,,,,
N_250.96_251.52,North,251.4709658905954,464.32000732421875,,,,,
N_250.96_251.52,North,251.47100380637428,464.30999755859375,,,,,
N_250.96_251.52,North,251.47102271802498,464.30999755859375,,,,,
N_250.96_251.52,North,251.4711174149947,464.30999755859375,,,,,
S_251.16_251.90,South,251.47175567164564,463.2799987792969,,,,,
N_250.96_251.52,North,251.47215908166135,464.30999755859375,,,,,
S_251.16_251.90,South,251.4724261335893,463.1700134277344,,,,,
N_250.96_251.52,North,251.47340910015686,464.44000244140625,,,,,
S_251.16_251.90,South,251.47359849409622,463.29998779296875,,,,,
S_251.16_251.90,South,251.47530114376184,463.1400146484375,,,,,
N_250.96_251.52,North,251.47571969696972,464.5,,,,,
N_250.96_251.52,North,251.4761931818182,464.44000244140625,,,,,
S_251.16_251.90,South,251.47702841556432,463.3699951171875,,,,,
N_250.96_251.52,North,251.4780681633227,464.5,,,,,
N_250.96_251.52,North,251.47854164817116,464.42999267578125,,,,,
S_251.16_251.90,South,251.48004165649414,463.8299865722656,,,,,
N_250.96_251.52,North,251.48041667591443,464.3500061035156,,,,,
N_250.96_251.52,North,251.48043558756513,464.3500061035156,,,,,
S_251.16_251.90,South,251.4807954637932,463.6199951171875,,,,,
N_250.96_251.52,North,251.4813825572621,464.3999938964844,,,,,
S_251.16_251.90,South,251.48281628233013,463.6199951171875,,,,,
N_250.96_251.52,North,251.48515152439927,464.3500061035156,,,,,
S_251.16_251.90,South,251.48531629620177,463.6199951171875,,,,,
N_250.96_251.52,North,251.4858901422674,464.3800048828125,,,,,
S_251.16_251.90,South,251.4860681845925,463.2900085449219,,,,,
